name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
Kevin Durant,39.0,14.0,28.0,0.5,1.0,5.0,0.2,10.0,13.0,0.769,0.0,11.0,11.0,2.0,1.0,1.0,8.0,2.0,39.0,18.0,1,0,202310260LAL
Grayson Allen,34.0,2.0,6.0,0.333,2.0,4.0,0.5,0.0,0.0,,1.0,5.0,6.0,4.0,0.0,0.0,0.0,3.0,6.0,-2.0,1,0,202310260LAL
Josh Okogie,32.0,3.0,5.0,0.6,2.0,4.0,0.5,2.0,2.0,1.0,4.0,4.0,8.0,3.0,0.0,1.0,1.0,2.0,10.0,3.0,1,0,202310260LAL
Eric Gordon,30.0,6.0,16.0,0.375,2.0,8.0,0.25,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,15.0,-27.0,1,0,202310260LAL
Jusuf Nurkić,28.0,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,3.0,6.0,9.0,3.0,3.0,0.0,4.0,5.0,4.0,-5.0,1,0,202310260LAL
Jordan Goodwin,29.0,6.0,15.0,0.4,1.0,5.0,0.2,1.0,3.0,0.333,0.0,6.0,6.0,2.0,2.0,0.0,1.0,2.0,14.0,8.0,0,0,202310260LAL
Drew Eubanks,17.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0,0,202310260LAL
Yuta Watanabe,14.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,-14.0,0,0,202310260LAL
Nassir Little,13.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,-7.0,0,0,202310260LAL
Udoka Azubuike,,,,,,,,,,,,,,,,,,,,,0,0,202310260LAL
Keita Bates-Diop,,,,,,,,,,,,,,,,,,,,,0,0,202310260LAL
Bol Bol,,,,,,,,,,,,,,,,,,,,,0,0,202310260LAL
Saben Lee,,,,,,,,,,,,,,,,,,,,,0,0,202310260LAL
Chimezie Metu,,,,,,,,,,,,,,,,,,,,,0,0,202310260LAL
Anthony Davis,39.0,10.0,17.0,0.588,1.0,2.0,0.5,9.0,10.0,0.9,3.0,9.0,12.0,2.0,3.0,3.0,2.0,2.0,30.0,7.0,1,1,202310260LAL
LeBron James,35.0,7.0,14.0,0.5,1.0,5.0,0.2,6.0,8.0,0.75,1.0,7.0,8.0,9.0,2.0,2.0,5.0,1.0,21.0,22.0,1,1,202310260LAL
D'Angelo Russell,33.0,6.0,16.0,0.375,1.0,7.0,0.143,1.0,1.0,1.0,0.0,4.0,4.0,5.0,2.0,1.0,3.0,2.0,14.0,8.0,1,1,202310260LAL
Austin Reaves,27.0,4.0,7.0,0.571,1.0,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,10.0,-11.0,1,1,202310260LAL
Taurean Prince,18.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-15.0,1,1,202310260LAL
Gabe Vincent,35.0,3.0,10.0,0.3,0.0,5.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,6.0,3.0,0.0,0.0,1.0,7.0,13.0,0,1,202310260LAL
Christian Wood,21.0,2.0,7.0,0.286,0.0,2.0,0.0,3.0,4.0,0.75,2.0,8.0,10.0,1.0,0.0,0.0,1.0,2.0,7.0,23.0,0,1,202310260LAL
Rui Hachimura,12.0,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,-13.0,0,1,202310260LAL
Cam Reddish,11.0,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,-12.0,0,1,202310260LAL
Jaxson Hayes,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0,1,202310260LAL
Colin Castleton,,,,,,,,,,,,,,,,,,,,,0,1,202310260LAL
Max Christie,,,,,,,,,,,,,,,,,,,,,0,1,202310260LAL
D'Moi Hodge,,,,,,,,,,,,,,,,,,,,,0,1,202310260LAL
Maxwell Lewis,,,,,,,,,,,,,,,,,,,,,0,1,202310260LAL
Tyrese Maxey,40.0,10.0,22.0,0.455,3.0,8.0,0.375,8.0,10.0,0.8,0.0,4.0,4.0,8.0,2.0,0.0,0.0,3.0,31.0,0.0,1,0,202310260MIL
Tobias Harris,37.0,8.0,9.0,0.889,3.0,3.0,1.0,1.0,2.0,0.5,0.0,7.0,7.0,2.0,0.0,0.0,2.0,2.0,20.0,-14.0,1,0,202310260MIL
Joel Embiid,36.0,9.0,21.0,0.429,3.0,7.0,0.429,3.0,8.0,0.375,0.0,7.0,7.0,6.0,0.0,1.0,7.0,5.0,24.0,-1.0,1,0,202310260MIL
P.J. Tucker,25.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,6.0,7.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,1,0,202310260MIL
De'Anthony Melton,24.0,3.0,10.0,0.3,2.0,6.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,10.0,-4.0,1,0,202310260MIL
Kelly Oubre Jr.,32.0,9.0,11.0,0.818,5.0,6.0,0.833,4.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,4.0,27.0,14.0,0,0,202310260MIL
Danny Green,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,202310260MIL
Patrick Beverley,13.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,0,0,202310260MIL
Paul Reed,11.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,2.0,0.0,1.0,2.0,4.0,3.0,0.0,0,0,202310260MIL
Jaden Springer,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-10.0,0,0,202310260MIL
Mo Bamba,,,,,,,,,,,,,,,,,,,,,0,0,202310260MIL
Danuel House Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202310260MIL
Furkan Korkmaz,,,,,,,,,,,,,,,,,,,,,0,0,202310260MIL
Filip Petrušev,,,,,,,,,,,,,,,,,,,,,0,0,202310260MIL
Damian Lillard,37.0,9.0,20.0,0.45,4.0,12.0,0.333,17.0,17.0,1.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,2.0,39.0,12.0,1,1,202310260MIL
Giannis Antetokounmpo,35.0,10.0,22.0,0.455,0.0,3.0,0.0,3.0,9.0,0.333,5.0,8.0,13.0,3.0,2.0,2.0,7.0,4.0,23.0,-13.0,1,1,202310260MIL
Malik Beasley,31.0,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,3.0,2.0,0.0,2.0,1.0,5.0,-5.0,1,1,202310260MIL
Brook Lopez,28.0,5.0,7.0,0.714,3.0,4.0,0.75,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,13.0,11.0,1,1,202310260MIL
Khris Middleton,16.0,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.0,3.0,3.0,4.0,2.0,0.0,2.0,0.0,6.0,14.0,1,1,202310260MIL
Jae Crowder,26.0,3.0,4.0,0.75,1.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,9.0,11.0,0,1,202310260MIL
Pat Connaughton,20.0,2.0,6.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,-5.0,0,1,202310260MIL
Bobby Portis,19.0,5.0,8.0,0.625,0.0,0.0,,0.0,4.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,3.0,10.0,-10.0,0,1,202310260MIL
MarJon Beauchamp,16.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,-3.0,0,1,202310260MIL
Cameron Payne,8.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,-7.0,0,1,202310260MIL
Thanasis Antetokounmpo,,,,,,,,,,,,,,,,,,,,,0,1,202310260MIL
A.J. Green,,,,,,,,,,,,,,,,,,,,,0,1,202310260MIL
Andre Jackson Jr.,,,,,,,,,,,,,,,,,,,,,0,1,202310260MIL
Chris Livingston,,,,,,,,,,,,,,,,,,,,,0,1,202310260MIL
Robin Lopez,,,,,,,,,,,,,,,,,,,,,0,1,202310260MIL
Max Strus,38.0,9.0,17.0,0.529,7.0,13.0,0.538,2.0,2.0,1.0,0.0,12.0,12.0,2.0,1.0,1.0,0.0,4.0,27.0,13.0,1,1,202310250BRK
Donovan Mitchell,35.0,11.0,21.0,0.524,4.0,10.0,0.4,1.0,1.0,1.0,2.0,3.0,5.0,6.0,4.0,1.0,0.0,1.0,27.0,7.0,1,1,202310250BRK
Evan Mobley,33.0,5.0,11.0,0.455,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,10.0,3.0,1,1,202310250BRK
Darius Garland,32.0,6.0,12.0,0.5,1.0,5.0,0.2,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,0.0,6.0,2.0,15.0,6.0,1,1,202310250BRK
Isaac Okoro,31.0,6.0,10.0,0.6,2.0,4.0,0.5,4.0,5.0,0.8,3.0,3.0,6.0,4.0,2.0,1.0,2.0,5.0,18.0,5.0,1,1,202310250BRK
Caris LeVert,31.0,4.0,17.0,0.235,3.0,8.0,0.375,0.0,0.0,,0.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,11.0,-6.0,0,1,202310250BRK
Georges Niang,19.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,-9.0,0,1,202310250BRK
Damian Jones,11.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,-7.0,0,1,202310250BRK
Ty Jerome,5.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,0,1,202310250BRK
Emoni Bates,,,,,,,,,,,,,,,,,,,,,0,1,202310250BRK
Sam Merrill,,,,,,,,,,,,,,,,,,,,,0,1,202310250BRK
Isaiah Mobley,,,,,,,,,,,,,,,,,,,,,0,1,202310250BRK
Tristan Thompson,,,,,,,,,,,,,,,,,,,,,0,1,202310250BRK
Mikal Bridges,35.0,6.0,12.0,0.5,0.0,2.0,0.0,8.0,9.0,0.889,2.0,4.0,6.0,4.0,3.0,0.0,3.0,4.0,20.0,-3.0,1,0,202310250BRK
Nic Claxton,28.0,3.0,10.0,0.3,0.0,0.0,,1.0,1.0,1.0,4.0,3.0,7.0,4.0,0.0,3.0,0.0,1.0,7.0,-12.0,1,0,202310250BRK
Cameron Johnson,26.0,5.0,10.0,0.5,1.0,4.0,0.25,1.0,2.0,0.5,2.0,3.0,5.0,3.0,2.0,0.0,2.0,1.0,12.0,-1.0,1,0,202310250BRK
Spencer Dinwiddie,23.0,1.0,3.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,5.0,-10.0,1,0,202310250BRK
Ben Simmons,22.0,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,,1.0,9.0,10.0,9.0,0.0,1.0,2.0,2.0,4.0,-6.0,1,0,202310250BRK
Dorian Finney-Smith,27.0,4.0,8.0,0.5,2.0,6.0,0.333,0.0,1.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,3.0,1.0,10.0,7.0,0,0,202310250BRK
Cam Thomas,25.0,13.0,21.0,0.619,2.0,5.0,0.4,8.0,11.0,0.727,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,36.0,5.0,0,0,202310250BRK
Royce O'Neale,22.0,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,,0.0,7.0,7.0,2.0,0.0,0.0,1.0,2.0,5.0,8.0,0,0,202310250BRK
Dennis Smith Jr.,15.0,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,10.0,5.0,0,0,202310250BRK
Day'Ron Sharpe,11.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,0,0,202310250BRK
Noah Clowney,,,,,,,,,,,,,,,,,,,,,0,0,202310250BRK
Harry Giles,,,,,,,,,,,,,,,,,,,,,0,0,202310250BRK
Lonnie Walker IV,,,,,,,,,,,,,,,,,,,,,0,0,202310250BRK
Trendon Watford,,,,,,,,,,,,,,,,,,,,,0,0,202310250BRK
Shai Gilgeous-Alexander,36.0,12.0,18.0,0.667,2.0,5.0,0.4,5.0,5.0,1.0,0.0,5.0,5.0,10.0,1.0,2.0,1.0,0.0,31.0,19.0,1,1,202310250CHI
Luguentz Dort,32.0,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,,0.0,7.0,7.0,2.0,2.0,1.0,2.0,1.0,8.0,13.0,1,1,202310250CHI
Jalen Williams,31.0,5.0,11.0,0.455,2.0,6.0,0.333,4.0,4.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,2.0,3.0,16.0,8.0,1,1,202310250CHI
Josh Giddey,31.0,7.0,14.0,0.5,2.0,3.0,0.667,0.0,0.0,,1.0,5.0,6.0,6.0,0.0,0.0,3.0,1.0,16.0,19.0,1,1,202310250CHI
Chet Holmgren,25.0,4.0,7.0,0.571,2.0,3.0,0.667,1.0,3.0,0.333,0.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,11.0,14.0,1,1,202310250CHI
Isaiah Joe,21.0,4.0,8.0,0.5,3.0,6.0,0.5,3.0,4.0,0.75,1.0,4.0,5.0,2.0,1.0,0.0,2.0,2.0,14.0,14.0,0,1,202310250CHI
Cason Wallace,19.0,5.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,13.0,9.0,0,1,202310250CHI
Ousmane Dieng,14.0,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,0,1,202310250CHI
Aaron Wiggins,10.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,-4.0,0,1,202310250CHI
Olivier Sarr,10.0,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,0,1,202310250CHI
Lindy Waters III,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202310250CHI
Tre Mann,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202310250CHI
Aleksej Pokusevski,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202310250CHI
Dāvis Bertāns,,,,,,,,,,,,,,,,,,,,,0,1,202310250CHI
Vasilije Micić,,,,,,,,,,,,,,,,,,,,,0,1,202310250CHI
DeMar DeRozan,32.0,9.0,20.0,0.45,1.0,3.0,0.333,1.0,3.0,0.333,2.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,20.0,-29.0,1,0,202310250CHI
Nikola Vučević,31.0,5.0,8.0,0.625,0.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,9.0,4.0,3.0,2.0,4.0,2.0,11.0,-19.0,1,0,202310250CHI
Coby White,30.0,4.0,14.0,0.286,2.0,7.0,0.286,5.0,6.0,0.833,1.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,15.0,-8.0,1,0,202310250CHI
Patrick Williams,30.0,4.0,10.0,0.4,0.0,4.0,0.0,0.0,0.0,,2.0,1.0,3.0,4.0,2.0,0.0,0.0,3.0,8.0,-3.0,1,0,202310250CHI
Zach LaVine,24.0,4.0,16.0,0.25,2.0,9.0,0.222,6.0,6.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,4.0,3.0,16.0,1.0,1,0,202310250CHI
Torrey Craig,21.0,4.0,6.0,0.667,3.0,4.0,0.75,0.0,0.0,,4.0,3.0,7.0,1.0,0.0,0.0,1.0,2.0,11.0,-12.0,0,0,202310250CHI
Alex Caruso,19.0,2.0,5.0,0.4,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,6.0,-19.0,0,0,202310250CHI
Andre Drummond,15.0,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,-1.0,0,0,202310250CHI
Jevon Carter,15.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,-15.0,0,0,202310250CHI
Ayo Dosunmu,9.0,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,3.0,0,0,202310250CHI
Julian Phillips,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,202310250CHI
Dalen Terry,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,202310250CHI
Terry Taylor,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHI
Trae Young,36.0,4.0,19.0,0.211,1.0,9.0,0.111,14.0,15.0,0.933,0.0,1.0,1.0,9.0,1.0,0.0,5.0,3.0,23.0,-11.0,1,0,202310250CHO
Dejounte Murray,32.0,3.0,14.0,0.214,0.0,3.0,0.0,5.0,6.0,0.833,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,11.0,-15.0,1,0,202310250CHO
De'Andre Hunter,30.0,4.0,9.0,0.444,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0,9.0,-13.0,1,0,202310250CHO
Saddiq Bey,28.0,6.0,12.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,3.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,15.0,-2.0,1,0,202310250CHO
Clint Capela,28.0,6.0,10.0,0.6,0.0,0.0,,3.0,4.0,0.75,6.0,7.0,13.0,0.0,1.0,0.0,2.0,1.0,15.0,-19.0,1,0,202310250CHO
Jalen Johnson,29.0,9.0,13.0,0.692,1.0,3.0,0.333,2.0,4.0,0.5,0.0,7.0,7.0,2.0,2.0,1.0,0.0,1.0,21.0,8.0,0,0,202310250CHO
Bogdan Bogdanović,24.0,3.0,9.0,0.333,1.0,5.0,0.2,0.0,0.0,,0.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,7.0,6.0,0,0,202310250CHO
Onyeka Okongwu,19.0,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,5.0,7.0,14.0,0,0,202310250CHO
AJ Griffin,9.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0,202310250CHO
Kobe Bufkin,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHO
Bruno Fernando,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHO
Trent Forrest,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHO
Mouhamed Gueye,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHO
Garrison Mathews,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHO
Patty Mills,,,,,,,,,,,,,,,,,,,,,0,0,202310250CHO
Terry Rozier,34.0,7.0,16.0,0.438,2.0,7.0,0.286,8.0,12.0,0.667,1.0,4.0,5.0,6.0,0.0,0.0,3.0,2.0,24.0,14.0,1,1,202310250CHO
Gordon Hayward,33.0,4.0,8.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,3.0,5.0,8.0,7.0,1.0,1.0,6.0,1.0,10.0,15.0,1,1,202310250CHO
P.J. Washington,31.0,12.0,18.0,0.667,1.0,6.0,0.167,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,1.0,4.0,25.0,5.0,1,1,202310250CHO
LaMelo Ball,30.0,4.0,15.0,0.267,4.0,11.0,0.364,3.0,4.0,0.75,1.0,5.0,6.0,10.0,1.0,0.0,3.0,3.0,15.0,7.0,1,1,202310250CHO
Mark Williams,29.0,5.0,6.0,0.833,0.0,0.0,,3.0,3.0,1.0,4.0,11.0,15.0,1.0,3.0,1.0,2.0,2.0,13.0,19.0,1,1,202310250CHO
Brandon Miller,24.0,5.0,9.0,0.556,3.0,7.0,0.429,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,13.0,-13.0,0,1,202310250CHO
JT Thor,20.0,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0,1,202310250CHO
Nick Richards,18.0,2.0,2.0,1.0,0.0,0.0,,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,1.0,2.0,3.0,7.0,-14.0,0,1,202310250CHO
Théo Maledon,16.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,-5.0,0,1,202310250CHO
Nick Smith Jr.,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202310250CHO
Amari Bailey,,,,,,,,,,,,,,,,,,,,,0,1,202310250CHO
Leaky Black,,,,,,,,,,,,,,,,,,,,,0,1,202310250CHO
Tyus Jones,28.0,7.0,12.0,0.583,2.0,4.0,0.5,0.0,1.0,0.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,16.0,-17.0,1,0,202310250IND
Jordan Poole,26.0,7.0,18.0,0.389,0.0,6.0,0.0,4.0,5.0,0.8,0.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,18.0,-12.0,1,0,202310250IND
Kyle Kuzma,24.0,9.0,18.0,0.5,1.0,4.0,0.25,6.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,25.0,-10.0,1,0,202310250IND
Daniel Gafford,21.0,2.0,2.0,1.0,0.0,0.0,,2.0,4.0,0.5,1.0,4.0,5.0,0.0,0.0,2.0,0.0,5.0,6.0,-23.0,1,0,202310250IND
Deni Avdija,20.0,4.0,8.0,0.5,0.0,0.0,,1.0,2.0,0.5,2.0,5.0,7.0,5.0,1.0,0.0,2.0,0.0,9.0,-15.0,1,0,202310250IND
Delon Wright,25.0,3.0,8.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,3.0,0.0,0.0,1.0,8.0,-15.0,0,0,202310250IND
Corey Kispert,24.0,4.0,11.0,0.364,1.0,5.0,0.2,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,11.0,-8.0,0,0,202310250IND
Bilal Coulibaly,23.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,3.0,3.0,1.0,3.0,-13.0,0,0,202310250IND
Danilo Gallinari,17.0,4.0,7.0,0.571,2.0,2.0,1.0,6.0,6.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,0,0,202310250IND
Mike Muscala,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0,0,202310250IND
Eugene Omoruyi,7.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,-2.0,0,0,202310250IND
Ryan Rollins,6.0,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0,0,202310250IND
